zip_code,zcta,zip_to_zcta_relationship,latitude,longitude
62704,62704,Zip Matches ZCTA,39.773498,-89.68384
62705,62703,Spatial join to ZCTA,39.762432,-89.629838
62706,62701,Spatial join to ZCTA,39.800708,-89.648813
62707,62707,Zip Matches ZCTA,39.85496,-89.650458
62708,62703,Spatial join to ZCTA,39.762432,-89.629838
62711,62711,Zip Matches ZCTA,39.765466,-89.729326
62712,62712,Zip Matches ZCTA,39.753814,-89.579701
62715,62701,Spatial join to ZCTA,39.800708,-89.648813
62716,62712,Spatial join to ZCTA,39.753814,-89.579701
62719,62702,Spatial join to ZCTA,39.824137,-89.64194
62722,62704,Spatial join to ZCTA,39.773498,-89.68384
62723,62703,Spatial join to ZCTA,39.762432,-89.629838
62726,62702,Spatial join to ZCTA,39.824137,-89.64194
62736,62702,Spatial join to ZCTA,39.824137,-89.64194
62739,62701,Spatial join to ZCTA,39.800708,-89.648813
62756,62704,Spatial join to ZCTA,39.773498,-89.68384
62757,62701,Spatial join to ZCTA,39.800708,-89.648813
62761,62702,Spatial join to ZCTA,39.824137,-89.64194
62762,62704,Spatial join to ZCTA,39.773498,-89.68384
62763,62704,Spatial join to ZCTA,39.773498,-89.68384
62764,62703,Spatial join to ZCTA,39.762432,-89.629838
62765,62701,Spatial join to ZCTA,39.800708,-89.648813
62766,62703,Spatial join to ZCTA,39.762432,-89.629838
62767,62701,Spatial join to ZCTA,39.800708,-89.648813
62769,62702,Spatial join to ZCTA,39.824137,-89.64194
62776,62704,Spatial join to ZCTA,39.773498,-89.68384
62777,62701,Spatial join to ZCTA,39.800708,-89.648813
62781,62702,Spatial join to ZCTA,39.824137,-89.64194
62786,62701,Spatial join to ZCTA,39.800708,-89.648813
62791,62704,Spatial join to ZCTA,39.773498,-89.68384
62794,62703,Spatial join to ZCTA,39.762432,-89.629838
62796,62703,Spatial join to ZCTA,39.762432,-89.629838
62801,62801,Zip Matches ZCTA,38.512863,-89.141837
62803,62803,Zip Matches ZCTA,38.453336,-89.295029
62806,62806,Zip Matches ZCTA,38.382237,-88.076602
62807,62807,Zip Matches ZCTA,38.744774,-88.940675
62808,62808,Zip Matches ZCTA,38.30618,-89.188699
62809,62809,Zip matches ZCTA,38.268646,-88.290948
62810,62810,Zip Matches ZCTA,38.201276,-88.752318
62811,62811,Zip matches ZCTA,38.38297,-87.905586
62812,62812,Zip Matches ZCTA,37.997347,-88.916946
62814,62814,Zip Matches ZCTA,38.378397,-88.731915
62815,62815,Zip Matches ZCTA,38.458352,-87.96644
62816,62816,Zip Matches ZCTA,38.189765,-88.922922
62817,62817,Zip Matches ZCTA,37.954474,-88.476107
62818,62818,Zip Matches ZCTA,38.383278,-87.965346
62819,62819,Zip Matches ZCTA,37.977311,-89.016586
62820,62820,Zip Matches ZCTA,38.242402,-88.237445
62821,62821,Zip Matches ZCTA,38.071022,-88.129673
62822,62822,Zip Matches ZCTA,37.977539,-89.056451
62823,62823,Zip Matches ZCTA,38.52852,-88.445583
62824,62824,Zip Matches ZCTA,38.669452,-88.341669
62825,62825,Zip Matches ZCTA,37.998887,-89.068659
62827,62827,Zip Matches ZCTA,38.170656,-88.047709
62828,62828,Zip Matches ZCTA,38.194537,-88.601621
62829,62829,Zip matches ZCTA,37.973558,-88.48954
62830,62830,Zip Matches ZCTA,38.443409,-88.967632
62831,62831,Zip Matches ZCTA,38.234969,-89.222732
62832,62832,Zip Matches ZCTA,38.011822,-89.24891
62833,62833,Zip Matches ZCTA,38.361723,-88.164177
62834,62821,Spatial join to ZCTA,38.071022,-88.129673
62835,62835,Zip Matches ZCTA,38.106048,-88.321638
62836,62836,Zip Matches ZCTA,38.094569,-88.805455
62837,62837,Zip Matches ZCTA,38.360406,-88.352856
62838,62838,Zip Matches ZCTA,38.883771,-88.739995
62839,62839,Zip Matches ZCTA,38.665702,-88.501238
62840,62896,Spatial join to ZCTA,37.890492,-88.915973
62841,62841,Zip matches ZCTA,37.859262,-89.000174
62842,62842,Zip Matches ZCTA,38.467672,-88.371044
62843,62843,Zip Matches ZCTA,38.38221,-88.199061
62844,62844,Zip Matches ZCTA,38.262729,-88.043467
62846,62846,Zip Matches ZCTA,38.142517,-88.868153
62848,62848,Zip Matches ZCTA,38.434116,-89.166535
62849,62849,Zip Matches ZCTA,38.58494,-88.773698
62850,62850,Zip Matches ZCTA,38.494727,-88.59482
62851,62851,Zip Matches ZCTA,38.427545,-88.659954
62852,62852,Zip matches ZCTA,38.350223,-87.866785
62853,62853,Zip Matches ZCTA,38.516107,-88.912193
62854,62854,Zip Matches ZCTA,38.769938,-88.801043
62855,62863,Spatial join to ZCTA,38.415834,-87.859872
62856,62856,Zip Matches ZCTA,37.956409,-88.838457
62858,62858,Zip Matches ZCTA,38.811813,-88.49295
62859,62859,Zip Matches ZCTA,38.081344,-88.532699
62860,62860,Zip Matches ZCTA,38.041367,-88.731934
62861,62861,Zip matches ZCTA,38.030335,-88.022988
62862,62862,Zip Matches ZCTA,38.219114,-88.299337
62863,62863,Zip Matches ZCTA,38.415834,-87.859872
62864,62864,Zip Matches ZCTA,38.330493,-88.902519
62865,62865,Zip Matches ZCTA,37.972104,-89.080092
62866,62816,Spatial join to ZCTA,38.189765,-88.922922
62867,62867,Zip Matches ZCTA,37.912266,-88.098946
62868,62868,Zip Matches ZCTA,38.67771,-88.228125
62869,62869,Zip Matches ZCTA,37.9566,-88.277773
62870,62870,Zip Matches ZCTA,38.635153,-89.053057
62871,62871,Zip Matches ZCTA,37.875359,-88.272861
62872,62872,Zip Matches ZCTA,38.268168,-88.809735
62874,62874,Zip Matches ZCTA,37.918705,-88.976028
62875,62875,Zip Matches ZCTA,38.755452,-89.121198
62876,62876,Zip Matches ZCTA,38.276413,-89.195732
62877,62877,Zip Matches ZCTA,38.392824,-89.211204
62878,62878,Zip Matches ZCTA,38.574513,-88.507898
62879,62879,Zip matches ZCTA,38.764906,-88.360495
62880,62880,Zip Matches ZCTA,38.866987,-88.884389
62881,62881,Zip Matches ZCTA,38.635332,-88.927356
62882,62882,Zip Matches ZCTA,38.636254,-89.118646
62883,62883,Zip Matches ZCTA,38.168415,-89.120371
62884,62884,Zip Matches ZCTA,38.083366,-89.056171
62885,62885,Zip Matches ZCTA,38.859059,-89.054212
62886,62886,Zip Matches ZCTA,38.380898,-88.539227
62887,62887,Zip Matches ZCTA,38.184525,-88.36196
62888,62888,Zip Matches ZCTA,38.130976,-89.234469
62889,62889,Zip Matches ZCTA,38.456539,-88.823598
62890,62890,Zip Matches ZCTA,37.906205,-88.737966
62891,62891,Zip Matches ZCTA,38.015023,-89.042451
62892,62892,Zip Matches ZCTA,38.808355,-89.075972
62893,62893,Zip Matches ZCTA,38.46581,-89.030168
62894,62894,Zip Matches ZCTA,38.20852,-89.036709
62895,62895,Zip Matches ZCTA,38.305545,-88.555138
62896,62896,Zip Matches ZCTA,37.890492,-88.915973
62897,62897,Zip Matches ZCTA,38.094608,-88.898862
62898,62898,Zip Matches ZCTA,38.350379,-89.060166
62899,62899,Zip Matches ZCTA,38.61889,-88.642463
62901,62901,Zip Matches ZCTA,37.739004,-89.209109
62902,62902,Zip Matches ZCTA,37.662587,-89.117546
62903,62903,Zip Matches ZCTA,37.674118,-89.276234
62905,62905,Zip Matches ZCTA,37.55771,-89.367362
62906,62906,Zip Matches ZCTA,37.462109,-89.17253
62907,62907,Zip Matches ZCTA,37.872468,-89.49745
62908,62908,Zip Matches ZCTA,37.310226,-88.864901
62909,62923,Spatial join to ZCTA,37.346432,-89.016004
62910,62910,Zip Matches ZCTA,37.153109,-88.534459
62912,62912,Zip Matches ZCTA,37.476199,-89.032407
62914,62914,Zip Matches ZCTA,37.061169,-89.218249
62915,62915,Zip Matches ZCTA,37.783608,-89.119606
62916,62916,Zip Matches ZCTA,37.930677,-89.568714
62917,62917,Zip Matches ZCTA,37.693416,-88.651628
62918,62918,Zip Matches ZCTA,37.789858,-89.088444
62919,62919,Zip Matches ZCTA,37.524023,-88.138368
62920,62920,Zip Matches ZCTA,37.550074,-89.237778
62921,62921,Zip matches ZCTA,37.801912,-89.084262
62922,62922,Zip Matches ZCTA,37.620754,-88.814807
62923,62923,Zip Matches ZCTA,37.346432,-89.016004
62924,62924,Zip Matches ZCTA,37.822999,-89.198032
62926,62926,Zip Matches ZCTA,37.366678,-89.131409
62927,62927,Zip Matches ZCTA,37.934662,-89.242307
62928,62928,Zip Matches ZCTA,37.482396,-88.575321
62930,62930,Zip Matches ZCTA,37.837843,-88.44109
62931,62931,Zip Matches ZCTA,37.52143,-88.292023
62932,62932,Zip Matches ZCTA,37.892867,-89.213656
62933,62933,Zip Matches ZCTA,37.772371,-89.025656
62934,62934,Zip Matches ZCTA,37.707239,-88.358633
62935,62935,Zip Matches ZCTA,37.839547,-88.634847
62938,62938,Zip Matches ZCTA,37.381459,-88.53942
62939,62939,Zip Matches ZCTA,37.551161,-88.981647
62940,62940,Zip Matches ZCTA,37.738486,-89.471814
62941,62941,Zip Matches ZCTA,37.239258,-88.986107
62942,62942,Zip Matches ZCTA,37.649362,-89.47287
62943,62943,Zip Matches ZCTA,37.357564,-88.750384
62946,62946,Zip Matches ZCTA,37.709862,-88.538845
62947,62947,Zip Matches ZCTA,37.528691,-88.453991
62948,62948,Zip Matches ZCTA,37.817138,-89.030678
62949,62949,Zip Matches ZCTA,37.827923,-89.144607
62950,62950,Zip Matches ZCTA,37.746447,-89.560711
62951,62951,Zip Matches ZCTA,37.823971,-88.929329
62952,62952,Zip Matches ZCTA,37.417455,-89.34345
62953,62953,Zip Matches ZCTA,37.209471,-88.849519
62954,62954,Zip Matches ZCTA,37.692088,-88.279548
62955,62931,Spatial join to ZCTA,37.52143,-88.292023
62956,62956,Zip Matches ZCTA,37.279795,-88.938359
62957,62957,Zip Matches ZCTA,37.312496,-89.426131
62958,62958,Zip Matches ZCTA,37.559035,-89.148102
62959,62959,Zip Matches ZCTA,37.718218,-88.910435
62960,62960,Zip Matches ZCTA,37.225299,-88.709403
62961,62961,Zip Matches ZCTA,37.338171,-89.254854
62962,62962,Zip Matches ZCTA,37.07536,-89.335889
62963,62963,Zip Matches ZCTA,37.094559,-89.169921
62964,62964,Zip Matches ZCTA,37.129263,-89.22436
62965,62965,Zip matches ZCTA,37.767319,-88.520616
62966,62966,Zip Matches ZCTA,37.775136,-89.350979
62967,62967,Zip Matches ZCTA,37.58431,-88.736917
62969,62969,Zip Matches ZCTA,37.154393,-89.342299
62970,62970,Zip Matches ZCTA,37.222203,-89.090532
62971,62966,Spatial join to ZCTA,37.775136,-89.350979
62972,62972,Zip Matches ZCTA,37.542288,-88.791037
62973,62992,Spatial join to ZCTA,37.280117,-89.165805
62974,62974,Zip Matches ZCTA,37.781202,-88.782992
62975,62975,Zip Matches ZCTA,37.633773,-89.387589
62976,62976,Zip Matches ZCTA,37.221663,-89.204377
62977,62977,Zip Matches ZCTA,37.851778,-88.545923
62979,62979,Zip Matches ZCTA,37.822024,-88.186317
62982,62982,Zip Matches ZCTA,37.424825,-88.365319
62983,62983,Zip Matches ZCTA,37.902971,-89.121219
62984,62984,Zip Matches ZCTA,37.708208,-88.149138
62985,62985,Zip Matches ZCTA,37.458595,-88.685445
62987,62987,Zip Matches ZCTA,37.618725,-88.660351
62988,62988,Zip Matches ZCTA,37.259641,-89.289268
62990,62990,Zip Matches ZCTA,37.228582,-89.398842
62992,62992,Zip Matches ZCTA,37.280117,-89.165805
62993,62988,Spatial join to ZCTA,37.259641,-89.289268
62994,62994,Zip Matches ZCTA,37.906728,-89.342358
62995,62995,Zip Matches ZCTA,37.438053,-88.87768
62996,62996,Zip Matches ZCTA,37.157531,-89.151028
62997,62997,Zip Matches ZCTA,37.982297,-89.590441
62998,62998,Zip Matches ZCTA,37.51207,-89.458153
62999,62999,Zip Matches ZCTA,37.869529,-89.056407
63005,63005,Zip Matches ZCTA,38.644214,-90.651407
63006,63017,Spatial join to ZCTA,38.651309,-90.531216
63010,63010,Zip Matches ZCTA,38.430371,-90.3921
63011,63011,Zip Matches ZCTA,38.603677,-90.559295
63012,63012,Zip Matches ZCTA,38.347377,-90.453537
63013,63013,Zip Matches ZCTA,38.406982,-91.151005
63014,63014,Zip Matches ZCTA,38.651805,-91.313445
63015,63015,Zip Matches ZCTA,38.405785,-90.759427
63016,63016,Zip Matches ZCTA,38.352457,-90.634964
63017,63017,Zip Matches ZCTA,38.651309,-90.531216
63019,63019,Zip Matches ZCTA,38.226362,-90.376992
63020,63020,Zip Matches ZCTA,38.100971,-90.565549
63021,63021,Zip Matches ZCTA,38.56984,-90.545689
63022,63011,Spatial join to ZCTA,38.603677,-90.559295
63023,63023,Zip Matches ZCTA,38.26863,-90.698824
63024,63011,Spatial join to ZCTA,38.603677,-90.559295
63025,63025,Zip Matches ZCTA,38.48753,-90.620119
63026,63026,Zip Matches ZCTA,38.503355,-90.460953
63028,63028,Zip Matches ZCTA,38.137919,-90.392182
63030,63030,Zip matches ZCTA,38.113945,-90.727086
63031,63031,Zip Matches ZCTA,38.812046,-90.35362
63032,63033,Spatial join to ZCTA,38.797484,-90.27393
63033,63033,Zip Matches ZCTA,38.797484,-90.27393
63034,63034,Zip Matches ZCTA,38.848304,-90.288423
63036,63036,Zip Matches ZCTA,37.982009,-90.367457
63037,63037,Zip Matches ZCTA,38.428728,-91.303851
63038,63038,Zip Matches ZCTA,38.577047,-90.667758
63039,63039,Zip Matches ZCTA,38.494496,-90.839295
63040,63040,Zip Matches ZCTA,38.57295,-90.635031
63041,63041,Zip Matches ZCTA,38.260132,-90.787529
63042,63042,Zip Matches ZCTA,38.784166,-90.383759
63043,63043,Zip Matches ZCTA,38.728863,-90.461955
63044,63044,Zip Matches ZCTA,38.772903,-90.429784
63045,63045,Zip Matches ZCTA,38.769628,-90.464026
63047,63047,Zip matches ZCTA,38.195501,-90.487417
63048,63048,Zip Matches ZCTA,38.257558,-90.39313
63049,63049,Zip Matches ZCTA,38.481047,-90.531413
63050,63050,Zip Matches ZCTA,38.258066,-90.57979
63051,63051,Zip Matches ZCTA,38.377775,-90.576636
63052,63052,Zip Matches ZCTA,38.388903,-90.436886
63053,63053,Zip matches ZCTA,38.366588,-90.363927
63055,63055,Zip Matches ZCTA,38.529619,-90.835038
63056,63056,Zip Matches ZCTA,38.39968,-91.215039
63057,63057,Zip Matches ZCTA,38.3433,-90.405572
63060,63060,Zip Matches ZCTA,38.26059,-90.875985
63061,63061,Zip Matches ZCTA,38.272892,-90.812221
63065,63050,Spatial join to ZCTA,38.258066,-90.57979
63066,63050,Spatial join to ZCTA,38.258066,-90.57979
63068,63068,Zip Matches ZCTA,38.565884,-91.244062
63069,63069,Zip Matches ZCTA,38.490835,-90.732019
63070,63070,Zip Matches ZCTA,38.287955,-90.428585
63071,63071,Zip Matches ZCTA,38.150005,-90.82112
63072,63072,Zip Matches ZCTA,38.369617,-90.813033
63073,63073,Zip matches ZCTA,38.588797,-90.782846
63074,63074,Zip Matches ZCTA,38.726498,-90.388704
63077,63077,Zip Matches ZCTA,38.329075,-90.984475
63079,63079,Zip matches ZCTA,38.260582,-91.099799
63080,63080,Zip Matches ZCTA,38.192428,-91.075962
63084,63084,Zip Matches ZCTA,38.4219,-91.019289
63087,63087,Zip Matches ZCTA,38.013279,-90.451539
63088,63088,Zip Matches ZCTA,38.54962,-90.499888
63089,63089,Zip Matches ZCTA,38.45828,-90.889571
63090,63090,Zip Matches ZCTA,38.535267,-91.048832
63091,63091,Zip Matches ZCTA,38.371663,-91.393223
63099,63088,Spatial join to ZCTA,38.54962,-90.499888
63101,63101,Zip Matches ZCTA,38.631568,-90.192606
63102,63102,Zip Matches ZCTA,38.635181,-90.187001
63103,63103,Zip Matches ZCTA,38.629712,-90.216862
63104,63104,Zip Matches ZCTA,38.611128,-90.214087
63105,63105,Zip Matches ZCTA,38.644357,-90.328279
63106,63106,Zip Matches ZCTA,38.644398,-90.208322
63107,63107,Zip Matches ZCTA,38.663921,-90.212106
63108,63108,Zip Matches ZCTA,38.644804,-90.253417
63109,63109,Zip Matches ZCTA,38.584601,-90.294432
63110,63110,Zip Matches ZCTA,38.625796,-90.266998
63111,63111,Zip Matches ZCTA,38.558084,-90.250008
63112,63112,Zip Matches ZCTA,38.658935,-90.282668
63113,63113,Zip Matches ZCTA,38.658015,-90.247603
63114,63114,Zip Matches ZCTA,38.702256,-90.363674
63115,63115,Zip Matches ZCTA,38.682197,-90.239973
63116,63116,Zip Matches ZCTA,38.580814,-90.264108
63117,63117,Zip Matches ZCTA,38.630768,-90.330825
63118,63118,Zip Matches ZCTA,38.59244,-90.226241
63119,63119,Zip Matches ZCTA,38.588457,-90.351341
63120,63120,Zip Matches ZCTA,38.690587,-90.262085
63121,63121,Zip Matches ZCTA,38.70719,-90.301322
63122,63122,Zip Matches ZCTA,38.58119,-90.417981
63123,63123,Zip Matches ZCTA,38.547432,-90.328109
63124,63124,Zip Matches ZCTA,38.638093,-90.38029
63125,63125,Zip Matches ZCTA,38.518452,-90.293514
63126,63126,Zip Matches ZCTA,38.549656,-90.378592
63127,63127,Zip Matches ZCTA,38.534493,-90.417387
63128,63128,Zip Matches ZCTA,38.49206,-90.3863
63129,63129,Zip Matches ZCTA,38.457809,-90.31914
63130,63130,Zip Matches ZCTA,38.665078,-90.325289
63131,63131,Zip Matches ZCTA,38.617391,-90.444198
63132,63132,Zip Matches ZCTA,38.676026,-90.377994
63133,63133,Zip Matches ZCTA,38.680916,-90.305998
63134,63134,Zip Matches ZCTA,38.740372,-90.345956
63135,63135,Zip Matches ZCTA,38.749681,-90.298718
63136,63136,Zip Matches ZCTA,38.743302,-90.259774
63137,63137,Zip Matches ZCTA,38.750543,-90.21166
63138,63138,Zip Matches ZCTA,38.801049,-90.192398
63139,63139,Zip Matches ZCTA,38.610412,-90.291723
63140,63140,Zip Matches ZCTA,38.738381,-90.323063
63141,63141,Zip Matches ZCTA,38.658278,-90.458194
63143,63143,Zip Matches ZCTA,38.611729,-90.321432
63144,63144,Zip Matches ZCTA,38.619069,-90.347686
63145,63134,Spatial join to ZCTA,38.740372,-90.345956
63146,63146,Zip Matches ZCTA,38.697692,-90.472081
63147,63147,Zip Matches ZCTA,38.694017,-90.216219
63150,63101,Spatial join to ZCTA,38.631568,-90.192606
63151,63129,Spatial join to ZCTA,38.457809,-90.31914
63155,63155,Zip Matches ZCTA,38.627871,-90.205457
63156,63108,Spatial join to ZCTA,38.644804,-90.253417
63157,63104,Spatial join to ZCTA,38.611128,-90.214087
63158,63118,Spatial join to ZCTA,38.59244,-90.226241
63160,63102,Spatial join to ZCTA,38.635181,-90.187001
63163,63118,Spatial join to ZCTA,38.59244,-90.226241
63164,63102,Spatial join to ZCTA,38.635181,-90.187001
63166,63103,Spatial join to ZCTA,38.629712,-90.216862
63167,63141,Spatial join to ZCTA,38.658278,-90.458194
63169,63101,Spatial join to ZCTA,38.631568,-90.192606
63171,63119,Spatial join to ZCTA,38.588457,-90.351341
63177,63103,Spatial join to ZCTA,38.629712,-90.216862
63178,63103,Spatial join to ZCTA,38.629712,-90.216862
63179,63103,Spatial join to ZCTA,38.629712,-90.216862
63180,63103,Spatial join to ZCTA,38.629712,-90.216862
63182,63103,Spatial join to ZCTA,38.629712,-90.216862
63188,63101,Spatial join to ZCTA,38.631568,-90.192606
63195,63105,Spatial join to ZCTA,38.644357,-90.328279
63197,63103,Spatial join to ZCTA,38.629712,-90.216862
63199,63101,Spatial join to ZCTA,38.631568,-90.192606
63301,63301,Zip Matches ZCTA,38.858035,-90.463316
63302,63301,Spatial join to ZCTA,38.858035,-90.463316
63303,63303,Zip Matches ZCTA,38.739882,-90.543744
63304,63304,Zip Matches ZCTA,38.703508,-90.667522
63330,63330,Zip Matches ZCTA,39.271336,-90.80427
63332,63332,Zip Matches ZCTA,38.596876,-90.894031
63333,63333,Zip Matches ZCTA,39.033743,-91.309018
63334,63334,Zip Matches ZCTA,39.297583,-91.188309
63336,63336,Zip Matches ZCTA,39.331804,-90.934034
63338,63304,Spatial join to ZCTA,38.703508,-90.667522
63339,63339,Zip Matches ZCTA,39.344378,-91.371349
63341,63341,Zip Matches ZCTA,38.660633,-90.806786
63342,63357,Spatial join to ZCTA,38.661018,-91.086905
63343,63343,Zip Matches ZCTA,39.154813,-90.828184
63344,63344,Zip Matches ZCTA,39.235029,-91.003684
63345,63345,Zip Matches ZCTA,39.277056,-91.569141
63346,63385,Spatial join to ZCTA,38.796985,-90.857245
63347,63347,Zip Matches ZCTA,39.069871,-90.766733
63348,63348,Zip Matches ZCTA,38.785462,-90.945225
63349,63349,Zip Matches ZCTA,38.974386,-91.150965
63350,63350,Zip Matches ZCTA,38.901096,-91.361708
63351,63351,Zip Matches ZCTA,38.862373,-91.312739
63352,63352,Zip Matches ZCTA,39.247787,-91.658947
63353,63353,Zip Matches ZCTA,39.454038,-91.113041
63357,63357,Zip Matches ZCTA,38.661018,-91.086905
63359,63359,Zip Matches ZCTA,39.151211,-91.356191
63361,63361,Zip Matches ZCTA,38.965146,-91.552972
63362,63362,Zip Matches ZCTA,38.92277,-90.86989
63363,63363,Zip Matches ZCTA,38.883906,-91.454906
63365,63385,Spatial join to ZCTA,38.796985,-90.857245
63366,63366,Zip Matches ZCTA,38.857443,-90.725492
63367,63367,Zip Matches ZCTA,38.774327,-90.795044
63368,63368,Zip Matches ZCTA,38.751295,-90.729633
63369,63369,Zip Matches ZCTA,38.935145,-90.763296
63370,63370,Zip matches ZCTA,39.09151,-91.240463
63373,63373,Zip Matches ZCTA,38.929549,-90.38534
63376,63376,Zip Matches ZCTA,38.800968,-90.619111
63377,63377,Zip Matches ZCTA,39.110313,-91.10339
63378,63357,Spatial join to ZCTA,38.661018,-91.086905
63379,63379,Zip Matches ZCTA,39.001027,-90.995571
63380,63383,Spatial join to ZCTA,38.804365,-91.193705
63381,63381,Zip Matches ZCTA,38.986402,-91.253305
63382,63382,Zip Matches ZCTA,39.305387,-91.495927
63383,63383,Zip Matches ZCTA,38.804365,-91.193705
63384,63384,Zip Matches ZCTA,39.092528,-91.553592
63385,63385,Zip Matches ZCTA,38.796985,-90.857245
63386,63386,Zip Matches ZCTA,38.870205,-90.219539
63387,63387,Zip Matches ZCTA,39.183555,-91.016734
63388,63388,Zip Matches ZCTA,38.875118,-91.757125
63389,63389,Zip Matches ZCTA,39.010559,-90.77411
63390,63390,Zip Matches ZCTA,38.803397,-91.040068
63401,63401,Zip Matches ZCTA,39.690673,-91.456616
63430,63430,Zip Matches ZCTA,40.390626,-91.542638
63431,63431,Zip Matches ZCTA,39.740221,-92.31396
63432,63432,Zip Matches ZCTA,40.497239,-91.993928
63433,63433,Zip Matches ZCTA,39.531222,-91.129374
63434,63434,Zip Matches ZCTA,39.909786,-91.947237
63435,63435,Zip Matches ZCTA,40.199137,-91.58368
63436,63436,Zip Matches ZCTA,39.505732,-91.55251
63437,63437,Zip Matches ZCTA,39.728217,-92.220654
63438,63438,Zip Matches ZCTA,39.968514,-91.687967
63439,63439,Zip Matches ZCTA,39.801934,-91.860563
63440,63440,Zip Matches ZCTA,39.987475,-91.758834
63441,63441,Zip Matches ZCTA,39.480325,-91.312032
63442,63432,Spatial join to ZCTA,40.497239,-91.993928
63443,63443,Zip Matches ZCTA,39.66852,-91.882487
63445,63445,Zip Matches ZCTA,40.395662,-91.732212
63446,63446,Zip Matches ZCTA,40.130413,-91.987206
63447,63447,Zip Matches ZCTA,40.097022,-91.9034
63448,63448,Zip Matches ZCTA,40.024661,-91.557038
63450,63450,Zip Matches ZCTA,39.668909,-92.15026
63451,63451,Zip Matches ZCTA,39.903783,-92.205892
63452,63452,Zip Matches ZCTA,40.09313,-91.790052
63453,63453,Zip Matches ZCTA,40.510756,-91.867256
63454,63454,Zip Matches ZCTA,39.922981,-91.650377
63456,63456,Zip Matches ZCTA,39.65647,-91.728331
63457,63457,Zip Matches ZCTA,40.16585,-91.711889
63458,63458,Zip Matches ZCTA,39.992451,-92.019907
63459,63459,Zip Matches ZCTA,39.579374,-91.369252
63460,63460,Zip Matches ZCTA,39.999269,-92.207897
63461,63461,Zip Matches ZCTA,39.790536,-91.568855
63462,63462,Zip Matches ZCTA,39.419207,-91.70113
63463,63463,Zip Matches ZCTA,39.851433,-91.780946
63464,63464,Zip matches ZCTA,39.980885,-92.083595
63465,63465,Zip Matches ZCTA,40.527638,-91.679549
63466,63435,Spatial join to ZCTA,40.199137,-91.58368
63467,63467,Zip matches ZCTA,39.648597,-91.270667
63468,63468,Zip Matches ZCTA,39.684064,-92.014629
63469,63469,Zip Matches ZCTA,39.825851,-92.041218
63471,63471,Zip Matches ZCTA,39.907583,-91.483476
63472,63472,Zip Matches ZCTA,40.404428,-91.585849
63473,63473,Zip Matches ZCTA,40.246853,-91.783858
63474,63474,Zip Matches ZCTA,40.349765,-91.893573
63501,63501,Zip Matches ZCTA,40.166289,-92.59121
63530,63530,Zip Matches ZCTA,39.90762,-92.455054
63531,63531,Zip Matches ZCTA,40.300263,-92.241036
63532,63532,Zip Matches ZCTA,39.760888,-92.572883
63533,63533,Zip Matches ZCTA,40.199773,-92.392226
63534,63534,Zip Matches ZCTA,39.737309,-92.648407
63535,63535,Zip Matches ZCTA,40.559957,-92.664954
63536,63536,Zip Matches ZCTA,40.485291,-92.355927
63537,63537,Zip Matches ZCTA,40.150177,-92.153686
63538,63538,Zip Matches ZCTA,39.953937,-92.679871
63539,63539,Zip Matches ZCTA,39.927455,-92.751567
63540,63540,Zip Matches ZCTA,40.107373,-92.410396
63541,63541,Zip Matches ZCTA,40.50417,-92.627042
63543,63543,Zip Matches ZCTA,40.35242,-92.014125
63544,63544,Zip Matches ZCTA,40.243219,-92.841064
63545,63545,Zip Matches ZCTA,40.272236,-92.964521
63546,63546,Zip Matches ZCTA,40.337736,-92.510989
63547,63547,Zip Matches ZCTA,40.135832,-92.297714
63548,63548,Zip Matches ZCTA,40.536366,-92.48916
63549,63549,Zip Matches ZCTA,40.018475,-92.486258
63551,63551,Zip Matches ZCTA,40.500565,-92.735589
63552,63552,Zip Matches ZCTA,39.763163,-92.43653
63555,63555,Zip Matches ZCTA,40.486404,-92.193179
63556,63556,Zip Matches ZCTA,40.182985,-93.12729
63557,63557,Zip Matches ZCTA,39.970985,-92.878772
63558,63558,Zip Matches ZCTA,39.749409,-92.751152
63559,63559,Zip Matches ZCTA,40.219823,-92.751687
63560,63560,Zip Matches ZCTA,40.359626,-93.120409
63561,63561,Zip Matches ZCTA,40.419561,-92.540863
63563,63563,Zip Matches ZCTA,40.304552,-92.065941
63565,63565,Zip Matches ZCTA,40.48062,-92.947276
63566,63566,Zip Matches ZCTA,40.043275,-92.925622
63567,63567,Zip matches ZCTA,40.418795,-92.719744
63601,63601,Zip Matches ZCTA,37.824047,-90.544546
63620,63620,Zip Matches ZCTA,37.38173,-90.651947
63621,63621,Zip Matches ZCTA,37.478367,-90.61024
63622,63622,Zip Matches ZCTA,37.790992,-90.907431
63623,63623,Zip Matches ZCTA,37.685055,-90.88259
63624,63624,Zip Matches ZCTA,37.755635,-90.633945
63625,63625,Zip Matches ZCTA,37.55488,-90.971749
63626,63626,Zip Matches ZCTA,38.069983,-90.68653
63627,63627,Zip Matches ZCTA,38.052858,-90.267404
63628,63628,Zip Matches ZCTA,37.945792,-90.524633
63629,63629,Zip Matches ZCTA,37.408644,-91.236844
63630,63630,Zip Matches ZCTA,38.029627,-90.717498
63631,63631,Zip Matches ZCTA,37.754571,-90.788037
63632,63655,Spatial join to ZCTA,37.388946,-90.187025
63633,63633,Zip Matches ZCTA,37.442584,-91.020136
63636,63636,Zip Matches ZCTA,37.293641,-90.575534
63637,63637,Zip Matches ZCTA,37.712286,-90.518346
63638,63638,Zip Matches ZCTA,37.214843,-91.019124
